"","meanfreq","sd","Q25","IQR","sp.ent","sfm","meanfun","label"
"556",-0.125430329982307,0.565191859381132,-0.400801524837032,0.742413649457124,1.11151315287619,0.950054869789458,-1.72888488969238,"male"
"557",-0.461747910690648,0.487691173658657,-0.728811413535772,0.546873807915718,1.2845192221911,1.32178822420499,-1.87702799005195,"male"
"558",-1.51971842285717,1.79689778464178,-1.53390891573199,1.49015672713876,0.487330626417633,1.12601358699075,-1.31033285660479,"male"
"560",-1.81886317563398,1.14880914357303,-1.57968965169556,0.766546175454654,1.476244585368,1.86724104806651,-1.64108478360966,"male"
"561",-1.250180994655,0.973318796850418,-1.11078322475642,0.63156819199671,1.4760055078967,1.83814005905729,-1.62004766865681,"male"
"562",-2.7577309205142,1.17471534536714,-2.17427407889493,0.945485946614942,1.37418323337291,1.63897622234946,-1.23222516629384,"male"
"563",-1.57489466437125,1.04089779390912,-1.34174754778971,1.01039983277716,1.73411946897372,2.11147637607537,-1.41629413256075,"male"
"565",-1.86711679667779,1.04235429139833,-1.55126545505016,0.7844684304194,1.58692365892896,1.94151341944301,-1.34250123339078,"male"
"566",-2.10222919132807,1.14454533017939,-1.77404000964959,1.0993908089638,1.42644523298557,1.71549563050017,-1.31693596054221,"male"
"567",-1.15308603619844,0.790531797085128,-1.01426779110656,0.474113321636213,1.1981808353671,1.46483765357771,-1.27248158489561,"male"
"570",-1.64642027306164,1.59279950724939,-1.56990083248748,1.51259649474293,1.39468470394558,1.74532877021214,-0.9117726917247,"male"
"571",-1.48027773983382,1.98358188231348,-1.86177380163117,2.14173470346186,1.47232149152488,1.66845603801118,-1.20025370466342,"male"
"572",-1.48903599941563,1.4615932536978,-1.41526500990351,1.43453705038959,1.41352795928298,1.73984489967254,-1.03298538177568,"male"
"573",-2.23640121489428,1.81943098889256,-2.47578099580288,2.18067196021079,1.29455483500141,1.65408807161771,-1.11165056612679,"male"
"576",-1.15969419432664,1.43791143036439,-0.896650395834586,0.899276621241174,1.69664897929426,2.0631043796776,-0.961712435673103,"male"
"577",-2.23474195839748,1.38613375721389,-2.08049813152562,1.35421302025696,1.66491848597875,2.04765237552149,-0.922992677528302,"male"
"578",-1.68537251625409,1.46148115045746,-1.54158981046188,1.3427734900038,1.58985984523925,1.9163313753756,-1.3765591452786,"male"
"587",-0.028560858862227,1.01817861432195,-0.181122654720661,0.9993549708391,0.566097255479909,0.654561186925916,-0.343417516990455,"male"
"588",0.228451892982234,0.361220052017278,-0.0543872897226131,0.729208730892231,0.604909276247631,0.313974932813545,-0.329464497378587,"male"
"589",-0.21002083269135,1.90527405699875,-0.679098668266752,1.48598440824136,0.700312053658738,1.15937601524137,-0.888568073873497,"male"
"590",0.475313783248358,0.791007595812651,0.183398513595584,0.532599892399901,0.659840077713193,0.764084586309898,-0.307809665710369,"male"
"591",0.207099346351791,0.722827338767936,0.118596071734354,0.351892497329522,1.06147866601327,1.17727396176111,-0.336451883755876,"male"
"592",-0.0552605233919869,1.85162782468027,-0.339384977178511,1.11150363067723,0.46975678894339,0.933017445341903,-0.603459106509159,"male"
"593",0.0700218901054762,0.328468076095998,0.508554199314691,-0.826698642117071,0.481442784037358,0.805234497729109,0.892660272715375,"male"
"594",0.775103235479836,0.604914189258674,0.561955977833816,0.24397752728275,0.262384670438142,0.213890376018773,-0.38234867548234,"male"
"595",0.233132925042069,0.946642015251208,-0.355857877541184,0.79902207702176,0.334952304861358,0.610352594454792,-0.636519669595759,"male"
"596",-0.334324241307726,-0.0703646748988148,-0.422445114018142,0.305967416730657,0.146604832478825,-0.397942028103362,-0.773749625310179,"male"
"600",-0.289584792542081,-0.139290310896995,-0.271362055845983,-0.195805738060365,-0.426872460169024,-0.36854698960897,-1.49843889650546,"male"
"602",-0.404968453765149,-0.119049525619384,-0.386269420608932,0.0359146522957195,0.331661295711536,-0.217710930040494,-1.17140853897763,"male"
"603",-0.394629271613777,-0.183127307806726,-0.409966582772326,0.212523129364948,0.127948508202135,-0.423059905714103,-1.25551279044375,"male"
"604",-0.528273409917563,0.258748356556884,-0.423823510944544,0.390919552662132,-0.189886542982615,-0.276554974093414,-1.77188862561951,"male"
"605",-0.387951749742246,0.207849026746681,-0.440358299912746,0.45463904657539,-0.480961832530855,-0.724334316632844,-1.24982907098095,"male"
"606",-0.638671220447077,0.817072755938729,-0.698634100334485,0.774340356889071,1.47461869998084,1.65118906854045,-1.37471130111885,"male"
"607",-1.3005819824405,1.23729376370548,-1.18181759623041,0.835078108783684,1.73768794811177,2.11451950269858,-1.46007999191152,"male"
"608",-0.974379758116015,0.779687067391666,-0.930558851589676,0.539008284235543,1.22462263682673,1.42884595315759,-1.36816702861517,"male"
"609",-0.839484947581763,0.950574008741141,-0.798417332778957,0.698690257236921,1.72277158182004,2.0920517791794,-0.749629508576737,"male"
"610",-1.6320645313747,1.588563619535,-1.7770299747242,1.47796987492426,1.7597980410609,2.07605215419004,-1.00795297426705,"male"
"611",-0.81867362629167,1.15318240416252,-0.752151696793784,0.933291001373618,1.65873613718121,1.95636125380464,-0.81909079046346,"male"
"613",-0.384211269575085,1.08718321211963,-0.480726893403846,0.982612798339195,1.38572982038563,1.66710627071719,-0.969611912630636,"male"
"614",-0.857707917603956,0.911968982771162,-0.805523449354454,0.684208979393096,1.46257562096562,1.67538040301223,-1.34248718787733,"male"
"615",-1.03683052658189,1.13853497386049,-0.914993261666743,0.623105839231454,1.64634919685898,1.94728875667428,-0.869744794086861,"male"
"616",-0.708077953299028,1.18219452398052,-0.880997516996614,1.02591089278862,1.57382581071958,1.80825120540781,-1.20222770308523,"male"
"617",-0.784988695324869,1.3937101657727,-0.797540805129603,0.986763392723335,1.68551108009067,1.99479077440907,-0.689667838663534,"male"
"619",-2.24140964895904,1.24392176896197,-1.98875912992412,1.4297366184606,1.56039973601791,1.73287607330173,-0.983256917448854,"male"
"620",-0.448166281157695,0.928210043830177,-0.641415102930315,0.773526943043114,1.32962961323781,1.49224636933495,-1.19322191498118,"male"
"621",-0.526767287551731,0.814856702078352,-0.61625046577756,0.739992351279577,1.41804874705482,1.51759683128517,-0.996273061516338,"male"
"623",-0.391758338890266,0.518974080112429,-0.533901671810296,0.526493747276156,1.20615510697917,1.08455759974203,-0.891604295067266,"male"
"624",-1.49880414376697,1.56493840003252,-1.75346779895425,1.63456946251367,1.93131291152051,2.38355014622674,-1.34833350024602,"male"
"625",-0.781226317272934,0.921215803053383,-0.761103758562912,0.877944158258133,1.36213403456586,1.57963216834298,-1.46325220237666,"male"
"628",-0.54619975193381,0.574434758041246,-0.44728052716356,0.407127188674283,1.46812452949743,1.64642039257252,-0.727191108763244,"male"
"629",-1.1586996459958,1.26274782534244,-1.17454006960682,1.26114519284708,1.61792496443518,1.89586662153984,-1.30182493395633,"male"
"630",-1.41589289999749,1.14712224516816,-1.39275518693018,1.13707124838278,1.76423024627697,2.08595195372917,-1.09524699675352,"male"
"631",-1.31985508800818,0.998262244553642,-1.17178357849118,0.943748233996542,1.61510887905885,1.91589462302956,-1.08598118456662,"male"
"633",-0.664110908832534,0.978835161681451,-0.733832673991395,0.738270225212666,1.65424529331319,1.9038181572794,-1.20344987606253,"male"
"634",-2.28823022171144,1.63567665674381,-2.27222524118278,1.59561958245387,1.58210435044801,2.0508699520594,-0.676314543217481,"male"
"635",-0.858452329880127,0.965335268709588,-0.748188841424653,0.641675484244546,1.25986369342964,1.50503188978286,-1.51271351891248,"male"
"636",-0.61822851406684,0.169723765843102,-0.440466494122081,0.391643796115581,-0.0796795085252516,-0.254664661310716,-1.29260254655346,"male"
"637",-1.87102371007649,1.47466832163016,-1.70887739357874,1.37825832259223,1.80984387513734,2.35398899183308,-0.56783298593542,"male"
"638",-1.30162436156479,1.43862909406539,-1.35698583199831,1.25886683676138,1.77354247434163,2.28069323854695,-1.22644912310716,"male"
"641",-0.831422658214239,1.26126722745338,-0.718398955838221,0.915622686092814,1.44399972468282,1.73875423406672,-0.968249184500774,"male"
"642",-3.55077554952484,0.950097210185372,-2.53473393495473,0.698448267554172,0.85397425145428,1.08714212159116,1.1049950122554,"male"
"644",-2.66157916627295,1.07703036527564,-2.19110742852996,1.22746228083192,1.41991165617857,1.59241576937957,0.818057311333572,"male"
"645",-2.99053279686413,1.19718080624884,-2.40342700471103,1.07977209402529,1.36375384196911,1.81833499726482,0.577598545621477,"male"
"646",-1.46068020197946,1.08533612389594,-1.71957555557871,1.25596061055163,0.945977014126713,1.13119922398409,0.785870983565182,"male"
"648",-0.307299589709214,0.272935039629519,0.250699573065588,-0.682583054727919,0.573786727940879,0.816567358407582,1.08526657377102,"male"
"650",-0.937906508195067,0.784194513948755,-0.504303649262385,-0.00236663805366079,1.28943509806631,1.72719274011383,1.12194954461849,"male"
"652",-1.41922426599247,1.33436287656838,-0.936438768181784,0.74591369455525,1.25433913221116,1.50595860979268,-0.57294248259412,"male"
"653",-0.767229306685332,1.16805261128661,-0.69750120667311,0.86185308113952,0.786142553625952,1.04341162735174,-1.18245864556509,"male"
"654",-2.77160459040392,1.35854654695034,-2.42718560379801,1.17472590369389,1.43577101271616,1.9186242238335,-1.18934423912286,"male"
"655",-1.33126380137012,1.70777401883904,-1.46142728526621,1.67063674689946,1.47908119248718,1.81137936940998,-1.01062075193005,"male"
"657",-0.744813785450306,0.810408069883422,-0.6613201834263,0.636140948607829,1.2358316588511,1.40385296886974,-1.20932719570169,"male"
"658",-0.705763995985058,0.809058498716657,-0.636947800452531,0.615342281441115,1.21027058913983,1.46309172119053,-0.953833289023909,"male"
"660",-0.993897373909324,1.10766739346775,-0.797923458964786,0.730721006926001,1.26510698139693,1.48211057518297,-0.913170441907753,"male"
"661",-0.65426052811169,1.26255262771916,-0.662554732237067,0.857902772385278,1.38736272766813,1.52141192951505,-0.572210176868115,"male"
"664",-1.14150690379939,0.482509550631563,-0.846033752815258,0.377775613510529,0.53820707989184,0.810364304698139,-1.45821074494932,"male"
"665",-0.858602119735738,0.802990687663128,-0.872677518869912,0.705805927010821,1.20200513181357,1.25511362350063,-1.26704411316965,"male"
"666",-0.519358646480633,-0.651298922630227,-0.26941745082147,-0.299651565616109,-0.0735291377535853,-1.09960819541721,-0.830679169389395,"male"
"667",-0.22464854874006,-0.285967648112937,-0.322958909162797,0.30520612741277,0.508983305717782,-0.894986620965408,-0.54293224718621,"male"
"668",-0.306816830509399,-0.458733498383976,-0.150948420484162,-0.0200502107480033,0.311779691571639,-1.09747502109103,-0.681207147262838,"male"
"669",-0.148650341958502,-0.387386864279,-0.234357346992866,0.123399216008645,0.489852594967158,-1.14374725599861,-0.888052808855556,"male"
"670",-0.107351736733952,-0.40436862136167,-0.238937847321269,0.147383488457342,0.46013037427754,-0.979355873416011,-0.858684653363397,"male"
"671",-0.152231150798769,-0.403335216370215,-0.264230799707131,0.0911817791626981,0.495500745856784,-1.00637265493038,-0.791635527467864,"male"
"672",-0.828464232407073,0.391696755104492,-0.920173300793084,0.346987105974196,-0.173833538583533,-0.103883614812173,-1.33529187446712,"male"
"673",-0.959996723773547,0.371632962267472,-0.910284372969395,0.500258579551252,-0.040340326642276,0.0939610174701204,-1.41385134547407,"male"
"674",-0.957290884031748,0.380214523950115,-0.906544658323653,0.372962192215374,-0.218979701421365,-0.0547986849658802,-1.46805042926046,"male"
"676",-0.839674390818345,0.131234028742318,-0.840624132413475,0.328966477904671,0.299477489877148,0.0756721598153537,-1.35495076396539,"male"
"677",-0.827585613432689,0.195406706877574,-0.72621074907382,0.500610167901339,0.382511661497684,0.455139782561431,-1.00284622467084,"male"
"679",-0.732114629125501,0.213591857552866,-0.741977098803438,0.489687239490033,0.463509018616678,0.170525835895378,-1.31395712898145,"male"
"680",-0.721484752694932,0.353366504976619,-0.858880472214411,0.358665550326173,-0.617891421233084,-0.52201197790062,-1.31670541576064,"male"
"682",-1.03131230044226,0.00587506602768354,-0.87145162200292,0.320785937562213,-0.856674182764864,-0.282363140226161,-1.43145794830154,"male"
"683",-1.0105828403504,0.21734183348833,-0.861315330946341,0.391231820333874,-0.205852118773384,-0.040070726427283,-1.40746675289525,"male"
"684",-0.968813237878658,0.0562947588917085,-0.867245171250026,0.364326538914749,-0.0698974555813859,-0.0282559504555996,-1.03239226066941,"male"
"685",-0.930680050401468,0.149536747613729,-0.8274147329065,0.439450249277895,0.174149636989369,0.0890842068569157,-1.0354766564588,"male"
"686",-1.0283796039091,0.256423794262436,-0.908508900037511,0.319239611793174,-0.204197362320701,0.0263414182765914,-1.34089038093563,"male"
"688",-0.861575625601314,0.349162026743925,-0.918445223743014,0.325318129383881,-0.137139218868742,0.0439238825245874,-1.43915212643254,"male"
"689",-0.905451572208354,0.106817026381688,-0.788259678081366,0.371618217380477,0.0199859733943141,0.20925220445322,-1.13939972594408,"male"
"690",-0.908845013731202,0.178125933570193,-0.853145064012874,0.381828520578691,-0.155686975067178,-0.0970958127001188,-1.44341099646919,"male"
"691",-0.929929409717896,0.598602434922128,-1.00082032742952,0.301599387725926,-0.0499983818480394,0.00638006592975877,-1.56446602743366,"male"
"692",-0.777543455359034,0.21334869874042,-0.890727990433935,0.380717705960145,0.0795637194661046,0.0711457291130803,-1.38747717781157,"male"
"694",-0.901255624569269,0.278081247774891,-0.897550315271567,0.408781215576745,-0.0694827790420576,0.0827186740120126,-1.43608048923579,"male"
"695",-0.900535184544518,0.216972095765016,-0.857392879785805,0.389223438397956,0.118891280499688,0.00103600058765562,-1.45501369793495,"male"
"697",-0.626161002201829,0.285724483233369,-0.776908317669705,0.676344852192014,0.189091186664567,-0.0755257059517051,-1.5120399780509,"male"
"698",-0.826938010921444,0.336907662914653,-0.907550782283684,0.333758724454448,-0.265544488641756,-0.0962944807742154,-1.47601201127942,"male"
"699",-0.629779594376736,0.30498784056692,-0.746840953807082,0.614646115818114,0.336736712458449,0.0728222963481149,-1.47526282403716,"male"
"700",-0.941566861292914,0.302460376010215,-0.936552532522041,0.288725075934494,-0.117453407682508,0.0190502048185007,-1.61034049821103,"male"
"702",-0.806863295946582,0.033731193348702,-0.745798069203643,0.417632789869762,-0.30441873313554,-0.0688878799635015,-1.2080623504894,"male"
"703",-0.894254751501811,0.346939984532696,-0.875026855872735,0.415215975626374,0.0136111836387642,0.00757357594245771,-1.45142513938807,"male"
"704",-1.03711660438785,0.25361535103576,-0.921346189681127,0.403981194747015,0.329166651570516,0.223099210686541,-1.32549951645644,"male"
"705",-1.02941221691853,0.113844865724878,-0.834944580431091,0.439745542554179,0.240710860603561,0.174625612540291,-1.29672459412344,"male"
"707",-0.96183458654715,0.356710714367945,-0.8370688426018,0.530174839465796,0.196139165092229,0.150781969782587,-1.5824372751458,"male"
"708",-0.981858585386535,0.056723991203876,-0.867095785288183,0.311389829689098,-0.0405487594901235,-0.00301542316856807,-1.46679004708893,"male"
"709",-0.778520263649068,0.0615286779807537,-0.775536321783109,0.399598269047018,0.3118225526513,0.226639298461334,-1.20748922263649,"male"
"710",-0.983842188092108,0.0568356320621337,-0.831361432195237,0.346966903546167,0.0682655496581388,0.0649324822138036,-1.2432252124707,"male"
"711",-0.85710725069704,0.34721484543402,-0.80595854907838,0.537699725599556,0.225044041070405,0.203272050388951,-1.41389331920618,"male"
"712",-0.815284523452768,0.40863011943245,-0.931369808998205,0.35913940259143,0.242971278800961,0.247830871229904,-1.10116291849251,"male"
"713",-0.848417309139914,0.12937849495345,-0.815546469501096,0.410680055369385,0.0156600238977031,0.025569381138525,-1.32856493562271,"male"
"714",-0.976747251458573,0.224110041541795,-0.897967860877485,0.345402806661069,-0.0550949881895492,0.0825085944275787,-1.26080256406346,"male"
"715",-0.929871056768062,0.337226956585391,-0.86030989251595,0.457728753038573,-0.038407766592097,0.0813350481677174,-1.18676636141561,"male"
"716",-0.987711053977516,0.306156775022058,-0.936417345688269,0.321876464770887,-0.058442746953483,0.0135327976064874,-1.31940976159939,"male"
"718",-1.10639292247012,0.320657915160899,-0.922841779150176,0.272259099940488,0.339134479978813,0.330899890028574,-1.63567811695527,"male"
"719",-1.10201780672115,0.0571453083266853,-0.858225451677299,0.341112973056026,-0.343747027571416,-0.0095227224986885,-1.33503262722787,"male"
"720",-0.731443818122372,0.484316820427538,-0.942149035186284,0.408042821298799,0.02491115386774,-0.0105457590465207,-1.51989855416862,"male"
"724",-0.429651206433461,0.0123669941596773,-0.611495967134756,0.290775476826484,0.661218062927567,0.106266821315899,-1.10688794088589,"male"
"726",-0.0954350871811466,0.248157276291726,-0.358772354595372,0.573835657805625,1.06540539581437,0.383035243882503,-1.26009032475727,"male"
"727",-0.717128950562542,0.482139765598718,-0.751190498401076,0.482088266191746,1.24984892473831,1.52497195394806,-1.2623963791906,"male"
"729",-0.683752668471486,0.322593934350251,-0.827049645069206,0.425314548940526,0.988539049783008,0.869475188703281,-1.46867946653496,"male"
"732",-0.580431774153716,0.270722679503394,-0.669182813267543,0.544597282859572,1.08426535083759,0.894306231375036,-1.48316853820655,"male"
"734",-0.680052006278774,0.170980004786054,-0.837539242373246,0.327100923645608,0.699614764687208,0.365022623878193,-1.53739488375266,"male"
"735",-0.360005899946234,0.176638953374707,-0.637236175976265,0.587282603752094,0.298937923675872,0.165296316215866,-1.47297676402178,"male"
"737",-0.181723375750607,0.184691438444334,-0.528325770319435,0.551278216408827,0.937410537521369,0.389623548004368,-1.49342216395861,"male"
"738",-0.401824768596834,0.119238555911185,-0.52685868119416,0.355716834360176,0.856453199536245,0.272830971549493,-1.25913379724093,"male"
"739",-0.725697864463648,0.100741410751536,-0.807239103642457,0.319323707956677,0.908287045629402,0.726564742696201,-1.08979506601536,"male"
"742",-0.516246917145632,0.125906221051882,-0.664949834008964,0.393892386511328,0.919172303760269,0.569856165532383,-1.09416817385692,"male"
"743",-0.376804363860037,0.045113965859942,-0.694446666736185,0.440987863132975,0.268142977011791,0.0419196019999428,-1.43507367595407,"male"
"745",-0.379469426838751,-0.0203561453879381,-0.629824385312239,0.338127781741061,0.490092670094909,0.174089540545632,-1.63663817009904,"male"
"746",-0.499024487996003,0.0139164396549402,-0.612149717776158,0.398749433451728,1.00715159969921,0.407600462737768,-1.45566427919088,"male"
"747",-0.741531775244097,0.215174897438216,-0.812985455353324,0.391543600194558,0.984715039693872,0.996022023033712,-1.51820315183768,"male"
"748",-0.602007154491649,0.140393916295076,-0.729291516311325,0.387689588513667,0.982340076225942,0.744866629354999,-1.32700869069046,"male"
"749",-0.557469909173176,0.242440708937463,-0.721924725017332,0.447095920253307,1.02242497594571,0.68014557432111,-1.60862322877661,"male"
"752",-0.414536450425664,0.0797456475358882,-0.565064280615527,0.402376098235316,1.06192031628439,0.434440451743024,-1.46095900684234,"male"
"753",-0.509653607201165,0.188599327085575,-0.701715151503208,0.406185863060991,0.770086819520542,0.661974121326241,-1.69340409068912,"male"
"755",-0.753356119255861,0.366863138373968,-0.769401829967033,0.506432394803247,1.29692343297479,1.43250186062662,-1.26665332900819,"male"
"757",-0.475205965615016,0.19557918254952,-0.586590474530268,0.476352017195649,1.02114838017597,0.501010678629732,-1.51267157355959,"male"
"758",-0.581308133220173,0.175890775673998,-0.544025109398428,0.296307279206894,1.15231195003882,0.830875704379378,-1.18247082959191,"male"
"759",-0.501610509632224,0.121602726947335,-0.651769930625789,0.453546554857776,0.949949074088205,0.711346923651749,-1.1237303403274,"male"
"762",-0.902810453277884,0.675420883090484,-0.804600253029679,0.570383546353485,1.16340998810065,1.52280390404526,-1.11854597524953,"male"
"763",-0.179793604278109,0.0690275618275402,-0.48393669315268,0.567315436135389,0.595785871940027,-0.0906725110946109,-1.39942304809962,"male"
"764",-0.530049236970827,0.177247096424681,-0.710158920622195,0.49623430654381,0.857198989455711,0.581356415162008,-1.43231217280961,"male"
"765",-0.496710891998785,0.00374547708611066,-0.647806168630762,0.348659031761856,0.817732246905736,0.202733324151931,-1.47662131396079,"male"
"766",-0.620694512364569,0.064881243639461,-0.826433651343196,0.279960116790947,0.587062775139264,0.105067156631619,-1.45349494256538,"male"
"767",-0.45631338354689,0.0798990760398366,-0.612652415318826,0.367142516979134,0.953596436189137,0.320406365758292,-1.23704683026617,"male"
"770",-0.42643004571294,0.171311554601606,-0.588839626597599,0.446986900942477,0.957159609480095,0.314639596480033,-1.23801151044578,"male"
"771",-0.32549187988776,0.0617895198288677,-0.603101636355096,0.531118861495079,0.679523769835431,0.189541946068702,-1.62045525610828,"male"
"772",-0.502834989855043,0.0768630363157065,-0.67802105003765,0.346063962282806,0.752150077669704,0.360902767015354,-1.38677267374828,"male"
"773",-0.598465976789836,0.0949528305070822,-0.766808470638908,0.426385391667333,0.784773332693881,0.413620255101664,-1.05560643062026,"male"
"774",-0.473453742589871,0.0893231802534784,-0.579982191041622,0.512185294128575,0.88178799921347,0.474833433767604,-0.941854462620488,"male"
"775",-0.651306050931708,0.5467852675256,-0.699274750173186,0.622536788951607,0.969000292053901,1.3539162441209,-1.20278836521251,"male"
"776",-0.386896309050966,0.13952723999796,-0.569720490100506,0.455707123361764,0.968899945583241,0.316729873052599,-1.37594388663721,"male"
"777",-0.371355822129783,0.285826491363189,-0.615768250530124,0.570719949586582,0.974192518358395,0.935552592812945,-1.11873856022447,"male"
"778",-0.153663853540213,0.145870722082186,-0.451811429786401,0.595266148617664,0.659442630652406,0.326726248934671,-1.12221170609527,"male"
"780",-0.339400064260678,0.0498792692142169,-0.511319927023565,0.307234441955153,0.648541669805635,-0.00881471540861506,-1.04656927698885,"male"
"781",-0.536738063999642,0.0568056677799948,-0.761212135928801,0.413496168651857,0.679609672079159,0.0264704585506363,-1.54593368309059,"male"
"782",-0.423275354288888,-0.0646406949458068,-0.630610724057621,0.312070391700541,0.591589489024359,-0.164238926564191,-1.17337863278196,"male"
"784",-0.513192145084008,-0.0438644075793585,-0.724777335764993,0.408824733677401,0.450172638306136,0.000913309911400331,-1.36877188080522,"male"
"785",-0.516991632147356,0.0542919946969133,-0.752094501694226,0.26005774170156,0.325818843085706,0.305098816202099,-1.23170811629974,"male"
"787",-0.478858054491102,0.0573074761884742,-0.653760699495641,0.459855703244668,0.280607650743128,0.49752946353512,-1.09158565139881,"male"
"788",-0.720630054835884,0.18470900514407,-0.76416245921264,0.355388425589622,1.05455771216739,0.950741264646036,-1.39618708112968,"male"
"790",-0.256752225716321,0.0431914360455078,-0.479618510694435,0.402628289428062,0.577839968571801,0.146953940692882,-1.0648910625364,"male"
"791",-0.533611357742761,0.0494961082070412,-0.60211017669804,0.321944063097116,1.03822430793904,0.604690659975575,-1.38605463393336,"male"
"792",-0.366186855506675,0.100621525258802,-0.548737792580725,0.382391813929619,0.879418297925493,0.322499684340026,-1.50677745586802,"male"
"793",-0.520262150722479,0.0962086143711574,-0.766808470638908,0.359053629646179,0.671431141614224,0.34161095836653,-1.58881421669917,"male"
"794",-0.63038256506634,0.169859217712628,-0.675537406827661,0.395800794681447,0.945937725497777,0.849032703576094,-1.28861864777205,"male"
"795",-1.03759017961184,0.669984292373071,-0.963329675373235,0.679158679723354,1.35964521213882,1.76166049350618,-1.06751636292766,"male"
"796",-0.420804469277505,0.248934967019745,-0.580695470106822,0.563964621475743,0.988602989021368,0.84757608683959,-1.0905660549052,"male"
"798",-0.209275539551158,0.384894824966413,-0.492270989115447,0.682231684831799,0.80325369107742,0.749108957362388,-1.45017397492889,"male"
"799",-0.189550735562095,0.0599930630894793,-0.490822307891043,0.483617389385318,0.570575383523649,0.232557906425154,-1.02221067819606,"male"
"800",-0.242023930680513,0.162817272072226,-0.532070987117961,0.515687560426389,0.800987446702723,0.445402499402604,-1.15269419398788,"male"
"801",-0.63666268276049,0.401248451437827,-0.624951387295635,0.523193205372512,1.15493618294775,1.25924639826058,-1.43667735456336,"male"
"802",-0.660977464319412,0.0722861615030176,-0.84193734756914,0.2587385277637,0.540614566529095,0.321287720388463,-1.5320910815461,"male"
"803",-0.453605454069254,0.0459570789571266,-0.673710095439568,0.476157685051976,0.235449121317215,-0.0165705169127839,-1.51543414424994,"male"
"804",-0.617613564364775,0.128131921182057,-0.714962107543273,0.266293019430231,0.716422691040329,0.497731216899452,-1.74366722993989,"male"
"806",-0.55209642939849,0.056238731553534,-0.74330669077373,0.351900090855323,0.490256084251087,0.166836517173506,-1.21895450049626,"male"
"807",-0.430655178806534,0.179370748028806,-0.539872362442936,0.493324929832053,0.9815126374556,0.749931820888907,-1.00200000782814,"male"
"808",-0.018263320301887,-0.201775596563091,0.0295635734801651,-0.29755761352254,0.511826689456992,-0.0740825286592426,-0.325943149364652,"male"
"809",0.342427064449384,0.254512740384532,0.193544887474248,0.187502213895345,0.618511075554145,0.0908201683891695,-0.356951027793588,"male"
"811",0.0538247301591972,0.182383552488541,-0.211321101160585,0.538768911310518,0.835187008791597,-0.0424092206549553,-0.837093406038107,"male"
"812",-0.257532489234572,0.435702268731189,-0.598727472607295,0.500004218062127,0.849410727932776,0.896241581679762,-1.17522434375212,"male"
"813",-0.177087117779246,-0.143020099412734,-0.100582449106979,-0.189694610478828,0.421974210466299,0.0795008387640886,-0.969316193867942,"male"
"814",-0.238718230890606,0.298571137548232,-0.64992955743588,0.422041407020799,0.373160506262717,0.568622239642111,0.0228600022104874,"male"
"815",-0.405899135595321,0.478814889367482,-0.455549507666573,0.281296304473361,1.19649803238135,1.28535668703802,-0.590469540916749,"male"
"816",0.12843856573416,-0.0391020702565966,-0.32069936137957,0.395054502036943,0.122201684861774,-0.101321657159854,-0.171136551542864,"male"
"818",0.116366486751266,0.0050423898877969,-0.256124563682577,0.418528268735683,0.585175743532343,-0.37232418038567,-1.03388302229512,"male"
"819",-0.0807344270399388,-0.11773701174566,-0.170184597579861,-0.108414847070438,0.35937411457749,0.138156174550631,-0.52408661643813,"male"
"820",0.103802657553066,0.395567089598226,-0.334658199545848,0.830618288901809,0.620434663360081,0.462941765075014,-0.605905197085778,"male"
"823",0.166111059405005,0.208367765070092,-0.0417769555225937,0.295234829121779,0.975763520092656,0.561550498477095,-0.23152614736677,"male"
"824",0.00495811907294503,0.00135527174213608,0.0921448678598749,-0.386710703247642,0.40676190060757,0.123791634887993,-0.650856972761058,"male"
"825",-0.00881789235541066,0.135634268536568,-0.191501880968594,0.276370225884199,0.971060937992558,0.557263479081242,-0.588729447200193,"male"
"826",0.102761541490539,-0.0245723161607524,0.0230590777667114,-0.157937203959741,0.374454168846428,-0.0929931246568169,-0.619197541836741,"male"
"829",-0.240329205664444,-0.0143160800623963,-0.376601843852535,0.0698285384567938,0.535270095325695,0.224233370886495,-0.736881228189927,"male"
"830",-0.249276205431863,0.477454452856285,-0.61152417985469,0.682313757460312,0.57459910964189,0.374903303192169,-0.460412512421354,"male"
"831",-0.340371601792828,0.318530031040956,-0.485173513654315,0.348268717837811,1.01571005302918,0.715397915990554,-0.624850673664159,"male"
"832",0.255245819868738,0.181028639359826,0.189877950853426,0.0992179263283932,0.516291889118197,-0.0162353909358212,-0.95705608125454,"male"
"833",-0.363129283872826,0.446902787574493,-0.689849341561837,0.57263137425421,0.870098863166553,1.07855444917354,-0.672380876694204,"male"
"834",-0.00854503369263712,0.326596129778816,-0.379994100511691,0.613069017656166,0.941736923805205,0.815797327860331,-0.542275177651934,"male"
"836",-0.221694731789205,0.0414645284868837,-0.501296247848529,0.423337743491642,0.508797470216645,-0.226062283479417,-0.796634267339656,"male"
"837",-0.10818408806775,0.505363217714664,-0.530003464817629,0.695190038150071,0.551982354142424,0.580742903821527,-0.899062431360099,"male"
"838",0.0486398748634649,0.0620722597727649,-0.276079291260254,-0.00459218507614411,-0.397595079731385,-0.463471835466458,-0.961371639805663,"male"
"842",-0.537540192084317,0.873762970581926,-0.85522399502645,0.638678476628167,0.891957465841441,1.3209624749841,-0.502895629435798,"male"
"843",-0.201026743326789,-0.125731521483895,-0.43308695133102,0.0809882274936055,0.234204405809584,-0.318469936109188,-0.94861357094341,"male"
